tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,15.625,93.75,7,0,"[100, 0, 0]","[26.3613112725287, 37.790618466807075, 35.84807026066422]","[63.18065563626435, 18.895309233403538, 17.924035130332115]",-1.97142857,1.0,0.263613112725287,1,-1
178,3,33,0,1,0,"[100, 0, 0]","[18.770847197991138, 38.744111626660626, 42.48504117534823]","[59.38542359899557, 19.372055813330313, 21.242520587674118]",-0.25714286,1.0,0.1877084719799114,1,2
179,4,0.0,0.0,2,0,"[100, 0, 0]","[23.23324342226928, 31.848107114925973, 44.91864946280475]","[61.61662171113464, 15.924053557462983, 22.459324731402376]",-0.25714286,1.0,0.23233243422269279,1,-1
180,4,0.0,0.0,2,0,"[100, 0, 0]","[32.894742605549425, 32.186805111419865, 34.91845228303071]","[66.44737130277471, 16.093402555709932, 17.459226141515355]",-0.25714286,1.0,0.32894742605549426,1,-1
32,4,9.375,18.75,3,0,"[100, 0, 0]","[31.06672628298821, 28.2195651672749, 40.71370854973688]","[65.5333631414941, 14.10978258363745, 20.35685427486844]",-2.05714286,1.0,0.3106672628298821,1,-1
96,4,18.75,37.5,3,0,"[100, 0, 0]","[38.119077198517374, 33.943721452203775, 27.937201349278844]","[69.05953859925869, 16.97186072610189, 13.968600674639426]",-2.14285714,1.0,0.38119077198517376,1,-1
97,3,100,0,1,2,"[0, 0, 100]","[12.050168189274167, 19.161888416779085, 68.78794339394675]","[6.025084094637084, 9.580944208389544, 84.39397169697338]",-2.05714286,1.0,0.12050168189274167,1,8
169,1,0,0,1,-1,"[0, 0, 0]","[41.93463948703209, 30.334125970966813, 27.731234542001086]","[0, 0, 0]",-1.11428571,1.0,0.41934639487032094,1,-1
177,4,10.3125,41.25,5,0,"[100, 0, 0]","[25.162089050549223, 33.81259941196632, 41.02531153748446]","[62.58104452527461, 16.906299705983155, 20.51265576874223]",-0.34285714,1.0,0.25162089050549225,1,-1
31,4,18.75,37.5,3,0,"[100, 0, 0]","[39.96576032504458, 27.99708454057756, 32.03715513437786]","[69.98288016252229, 13.998542270288777, 16.01857756718893]",-2.14285714,1.0,0.39965760325044575,1,-1
