tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,0.0,0.0,3,0,"[100, 0, 0]","[26.361311272552747, 37.790618466797326, 35.848070260649926]","[63.18065563627637, 18.895309233398663, 17.92403513032496]",-1.97142857,1.0,0.26361311272552745,1,-1
178,1,0,0,1,-1,"[0, 0, 0]","[18.770847197991138, 38.744111626660626, 42.48504117534823]","[0, 0, 0]",-0.25714286,1.0,0.1877084719799114,1,-1
179,1,0,0,1,-1,"[0, 0, 0]","[23.233243422269283, 31.848107114925973, 44.918649462804744]","[0, 0, 0]",-0.25714286,1.0,0.2323324342226928,1,-1
180,1,0,0,1,-1,"[0, 0, 0]","[32.89474260554943, 32.18680511141987, 34.91845228303071]","[0, 0, 0]",-0.25714286,1.0,0.3289474260554943,1,-1
32,4,0.0,0.0,7,0,"[100, 0, 0]","[31.06672628291505, 28.219565167288614, 40.713708549796344]","[65.53336314145753, 14.109782583644307, 20.356854274898172]",-2.05714286,1.0,0.31066726282915047,1,-1
96,4,0.0,0.0,10,0,"[100, 0, 0]","[38.119077199808395, 33.943721452724205, 27.937201347467404]","[69.0595385999042, 16.971860726362102, 13.968600673733702]",-2.14285714,1.0,0.38119077199808393,1,-1
97,4,0.0,0.0,9,0,"[100, 0, 0]","[12.050168187543504, 19.161888421892336, 68.78794339056415]","[56.02508409377175, 9.580944210946168, 34.39397169528208]",-2.05714286,1.0,0.12050168187543503,1,-1
169,4,12.5,12.5,2,0,"[100, 0, 0]","[41.934642475770204, 30.334120850361902, 27.731236673867887]","[70.9673212378851, 15.167060425180951, 13.865618336933943]",-1.11428571,1.0,0.41934642475770206,1,-1
177,1,0,0,1,-1,"[0, 0, 0]","[25.162089050549223, 33.81259941196632, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.25162089050549225,1,-1
31,4,0.0,0.0,15,0,"[100, 0, 0]","[39.965760321670885, 27.99708454528088, 32.03715513304823]","[69.98288016083545, 13.99854227264044, 16.018577566524115]",-2.14285714,1.0,0.39965760321670885,1,-1
95,4,0.0,0.0,24,0,"[100, 0, 0]","[24.28032869237157, 28.360211400732315, 47.35945990689611]","[62.140164346185784, 14.18010570036616, 23.67972995344806]",-2.22857143,1.0,0.2428032869237157,1,-1
101,4,0.0,0.0,12,0,"[100, 0, 0]","[26.176649577786833, 35.20556542408148, 38.6177849981317]","[63.088324788893416, 17.60278271204074, 19.30889249906584]",-2.31428571,1.0,0.2617664957778683,1,-1
168,4,18.75,37.5,3,0,"[100, 0, 0]","[32.310295189022426, 30.036919840723115, 37.65278497025445]","[66.15514759451122, 15.018459920361558, 18.826392485127226]",-1.2,1.0,0.32310295189022425,1,-1
175,1,0,0,1,-1,"[0, 0, 0]","[27.130012831130575, 30.740586322255197, 42.129400846614224]","[0, 0, 0]",-0.42857143,1.0,0.27130012831130573,1,-1
176,1,0,0,1,-1,"[0, 0, 0]","[26.89462117622986, 28.03773115133481, 45.06764767243533]","[0, 0, 0]",-0.42857143,1.0,0.2689462117622986,1,-1
187,1,0,0,1,-1,"[0, 0, 0]","[49.77561227021548, 24.99453912884808, 25.22984860093644]","[0, 0, 0]",0.42857143,1.0,0.4977561227021548,1,-1
190,1,0,0,1,-1,"[0, 0, 0]","[31.028480654109615, 33.94130138376596, 35.030217962124425]","[0, 0, 0]",1.2,1.0,0.31028480654109614,1,-1
195,1,0,0,1,-1,"[0, 0, 0]","[39.66258294075975, 30.344403334019926, 29.99301372522033]","[0, 0, 0]",1.8,1.0,0.3966258294075975,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093704, 39.98033834420075, 24.66426472486221]","[0, 0, 0]",3.0,1.0,0.3535539693093704,1,-1
30,4,0.2358490566037736,12.5,54,0,"[100, 0, 0]","[36.41510193766575, 31.4992709288215, 32.08562713351274]","[68.20755096883288, 15.74963546441075, 16.04281356675637]",-2.4,1.0,0.3641510193766575,1,-1
44,1,0,0,1,-1,"[0, 0, 0]","[18.77650215709849, 31.044510817849464, 50.178987025052045]","[0, 0, 0]",1.71428571,1.0,0.1877650215709849,1,-1
46,1,0,0,1,-1,"[0, 0, 0]","[18.65314632241283, 34.58994584546891, 46.75690783211826]","[0, 0, 0]",1.71428571,1.0,0.1865314632241283,1,-1
47,1,0,0,1,-1,"[0, 0, 0]","[19.733976877317613, 39.335082108257126, 40.930941014425265]","[0, 0, 0]",1.71428571,1.0,0.19733976877317613,1,-1
48,1,0,0,1,-1,"[0, 0, 0]","[20.90746217917956, 44.07684017141801, 35.01569764940242]","[0, 0, 0]",1.71428571,1.0,0.20907462179179562,1,-1
49,1,0,0,1,-1,"[0, 0, 0]","[29.810196667616406, 39.37650510644099, 30.813298225942603]","[0, 0, 0]",1.71428571,1.0,0.29810196667616407,1,-1
50,1,0,0,1,-1,"[0, 0, 0]","[24.06909479197571, 25.88066579016234, 50.05023941786195]","[0, 0, 0]",1.71428571,1.0,0.24069094791975712,1,-1
77,1,0,0,1,-1,"[0, 0, 0]","[36.23837518427497, 28.881811896689662, 34.879812919035366]","[0, 0, 0]",0.34285714,1.0,0.36238375184274974,1,-1
164,1,0,0,1,-1,"[0, 0, 0]","[15.09424413994546, 30.083500626021475, 54.82225523403306]","[0, 0, 0]",-1.37142857,1.0,0.1509424413994546,1,-1
165,1,0,0,1,-1,"[0, 0, 0]","[35.33516788312273, 30.823201586257465, 33.841630530619824]","[0, 0, 0]",-1.28571429,1.0,0.3533516788312273,1,-1
166,4,50.0,150.0,4,0,"[100, 0, 0]","[41.96838799696239, 20.015296898634745, 38.01631510440287]","[70.9841939984812, 10.007648449317372, 19.008157552201435]",-1.37142857,1.0,0.4196838799696239,1,-1
167,4,25.0,25.0,2,0,"[100, 0, 0]","[39.88857644588106, 25.3073257404217, 34.80409781369724]","[69.94428822294053, 12.65366287021085, 17.40204890684862]",-1.28571429,1.0,0.3988857644588106,1,-1
174,1,0,0,1,-1,"[0, 0, 0]","[17.939356905854563, 30.8455808250022, 51.21506226914324]","[0, 0, 0]",-0.51428571,1.0,0.17939356905854564,1,-1
188,1,0,0,1,-1,"[0, 0, 0]","[31.692321106534234, 34.12082494769469, 34.18685394577107]","[0, 0, 0]",1.02857143,1.0,0.3169232110653423,1,-1
189,1,0,0,1,-1,"[0, 0, 0]","[23.40175492362878, 31.637704493918477, 44.96054058245273]","[0, 0, 0]",1.11428571,1.0,0.2340175492362878,1,-1
194,1,0,0,1,-1,"[0, 0, 0]","[28.93411833961214, 39.31881333307614, 31.747068327311716]","[0, 0, 0]",1.71428571,1.0,0.2893411833961214,1,-1
208,1,0,0,1,-1,"[0, 0, 0]","[31.052173889169982, 44.22597959171887, 24.721846519111143]","[0, 0, 0]",2.91428571,1.0,0.3105217388916998,1,-1
28,4,12.5,12.5,2,0,"[100, 0, 0]","[29.018574656170948, 20.89679041070585, 50.084634933123205]","[64.50928732808546, 10.448395205352924, 25.042317466561602]",-2.48571429,1.0,0.2901857465617095,1,-1
29,4,12.5,12.5,2,0,"[100, 0, 0]","[31.046533003411465, 20.831474593688043, 48.12199240290049]","[65.52326650170573, 10.41573729684402, 24.060996201450248]",-2.48571429,1.0,0.31046533003411464,1,-1
59,1,0,0,1,-1,"[0, 0, 0]","[38.79657266025908, 42.04813614070056, 19.155291199040356]","[0, 0, 0]",0.94285714,1.0,0.3879657266025908,1,-1
60,1,0,0,1,-1,"[0, 0, 0]","[31.20202009959646, 33.885011567534725, 34.91296833286881]","[0, 0, 0]",0.94285714,1.0,0.3120202009959646,1,-1
74,1,0,0,1,-1,"[0, 0, 0]","[36.42231248554949, 31.556837792440394, 32.02084972201012]","[0, 0, 0]",0.25714286,1.0,0.3642231248554949,1,-1
75,1,0,0,1,-1,"[0, 0, 0]","[41.0760994923103, 28.848890493900292, 30.075010013789417]","[0, 0, 0]",0.25714286,1.0,0.410760994923103,1,-1
76,1,0,0,1,-1,"[0, 0, 0]","[42.99985540428931, 34.80329602677713, 22.196848568933554]","[0, 0, 0]",0.25714286,1.0,0.4299985540428931,1,-1
91,1,0,0,1,-1,"[0, 0, 0]","[31.2960230221699, 29.773578689992274, 38.930398287837825]","[0, 0, 0]",-1.45714286,1.0,0.312960230221699,1,-1
100,4,0.0,0.0,9,0,"[100, 0, 0]","[33.1575055121251, 28.935463596012788, 37.90703089186212]","[66.57875275606254, 14.467731798006398, 18.953515445931057]",-2.14285714,1.0,0.33157505512125096,1,-1
163,1,0,0,1,-1,"[0, 0, 0]","[31.279107344918287, 29.267233599250826, 39.4536590558309]","[0, 0, 0]",-1.45714286,1.0,0.3127910734491829,1,-1
173,1,0,0,1,-1,"[0, 0, 0]","[34.976009534004746, 30.186779549058464, 34.837210916936804]","[0, 0, 0]",-0.6,1.0,0.3497600953400475,1,-1
185,1,0,0,1,-1,"[0, 0, 0]","[37.0133441486743, 35.025142805229194, 27.96151304609652]","[0, 0, 0]",-0.6,1.0,0.370133441486743,1,-1
201,1,0,0,1,-1,"[0, 0, 0]","[43.10995512411747, 35.03869990584461, 21.85134497003792]","[0, 0, 0]",2.31428571,1.0,0.4310995512411747,1,-1
207,1,0,0,1,-1,"[0, 0, 0]","[27.778592705306288, 44.159932541429384, 28.061474753264328]","[0, 0, 0]",2.82857143,1.0,0.2777859270530629,1,-1
27,4,16.666666666666668,50.0,4,0,"[100, 0, 0]","[26.996251777787005, 29.297726537364525, 43.706021684848466]","[63.4981258888935, 14.648863268682263, 21.853010842424233]",-2.57142857,1.0,0.26996251777787006,1,-1
33,4,12.5,25.0,3,0,"[100, 0, 0]","[19.924589978769, 26.0063262455305, 54.06908377570051]","[59.962294989384496, 13.00316312276525, 27.034541887850256]",-2.57142857,1.0,0.19924589978769,1,-1
34,3,0,0.0,4,0,"[100, 0, 0]","[15.96827568604176, 24.220545101299294, 59.81117921265895]","[57.98413784302088, 12.110272550649647, 29.905589606329475]",-2.57142857,1.0,0.1596827568604176,1,12
39,3,0,0.0,18,0,"[100, 0, 0]","[13.243019005802187, 29.41676363347363, 57.34021736072419]","[56.62150950290109, 14.708381816736813, 28.670108680362095]",-2.57142857,1.0,0.13243019005802187,1,11
42,1,0,0,1,-1,"[0, 0, 0]","[27.98397748126442, 32.088613397959115, 39.92740912077647]","[0, 0, 0]",1.62857143,1.0,0.2798397748126442,1,-1
58,1,0,0,1,-1,"[0, 0, 0]","[41.04217897364645, 42.7069146799232, 16.250906346430344]","[0, 0, 0]",0.85714286,1.0,0.4104217897364645,1,-1
73,1,0,0,1,-1,"[0, 0, 0]","[25.929340150231305, 32.014073279472335, 42.05658657029636]","[0, 0, 0]",0.17142857,1.0,0.25929340150231306,1,-1
88,1,0,0,1,-1,"[0, 0, 0]","[28.28158554069396, 23.89881740594407, 47.81959705336197]","[0, 0, 0]",-1.54285714,1.0,0.2828158554069396,1,-1
99,4,0.0,0.0,34,0,"[100, 0, 0]","[11.156707745092433, 17.51083058551365, 71.33246166939392]","[55.57835387254622, 8.755415292756824, 35.66623083469696]",-2.31428571,1.0,0.11156707745092433,1,-1
161,4,0.0,0.0,4,0,"[100, 0, 0]","[27.298087021874228, 31.940609042726653, 40.76130393539913]","[63.64904351093711, 15.970304521363326, 20.38065196769956]",-2.57142857,1.0,0.2729808702187423,1,-1
170,1,0,0,1,-1,"[0, 0, 0]","[43.8381413340469, 30.915008160515082, 25.24685050543802]","[0, 0, 0]",-1.11428571,1.0,0.43838141334046904,1,-1
172,1,0,0,1,-1,"[0, 0, 0]","[15.949468638822676, 28.108871714489936, 55.94165964668739]","[0, 0, 0]",-0.68571429,1.0,0.15949468638822675,1,-1
184,1,0,0,1,-1,"[0, 0, 0]","[31.136876360214437, 40.620492981091694, 28.24263065869387]","[0, 0, 0]",-0.68571429,1.0,0.3113687636021444,1,-1
200,1,0,0,1,-1,"[0, 0, 0]","[40.98290113348722, 31.042024332306323, 27.975074534206456]","[0, 0, 0]",2.22857143,1.0,0.40982901133487215,1,-1
206,1,0,0,1,-1,"[0, 0, 0]","[30.04280593767915, 40.80003308572175, 29.157160976599084]","[0, 0, 0]",2.74285714,1.0,0.3004280593767915,1,-1
11,3,0,0.0,24,0,"[100, 0, 0]","[8.903037610407969, 13.197269437698164, 77.89969295189387]","[54.45151880520398, 6.598634718849082, 38.949846475946934]",-2.65714286,1.0,0.08903037610407968,1,9
25,4,27.083333333333332,162.5,7,0,"[100, 0, 0]","[35.07596530035189, 24.112174643842867, 40.81186005580524]","[67.53798265017593, 12.056087321921432, 20.405930027902627]",-2.65714286,1.0,0.3507596530035189,1,-1
