tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,4.1477272727272725,45.625,12,0,"[100, 0, 0]","[26.3613112725287, 37.790618466807075, 35.84807026066423]","[63.18065563626435, 18.895309233403534, 17.924035130332115]",-1.97142857,1.0,0.263613112725287,1,-1
178,1,0,0,1,-1,"[0, 0, 0]","[18.77084719799114, 38.744111626660626, 42.48504117534823]","[0, 0, 0]",-0.25714286,1.0,0.18770847197991142,1,-1
179,1,0,0,1,-1,"[0, 0, 0]","[23.233243422269283, 31.848107114925973, 44.91864946280475]","[0, 0, 0]",-0.25714286,1.0,0.2323324342226928,1,-1
180,1,0,0,1,-1,"[0, 0, 0]","[32.894742605549425, 32.18680511141987, 34.91845228303071]","[0, 0, 0]",-0.25714286,1.0,0.32894742605549426,1,-1
32,4,14.703125,117.625,9,0,"[100, 0, 0]","[31.066726282988217, 28.2195651672749, 40.713708549736886]","[65.5333631414941, 14.10978258363745, 20.356854274868443]",-2.05714286,1.0,0.31066726282988216,1,-1
96,4,10.875,119.625,12,0,"[100, 0, 0]","[38.11907719851732, 33.94372145220376, 27.93720134927892]","[69.05953859925866, 16.971860726101884, 13.96860067463946]",-2.14285714,1.0,0.38119077198517315,1,-1
97,3,0,0,1,0,"[100, 0, 0]","[12.050168189274231, 19.1618884167789, 68.78794339394688]","[56.025084094637116, 9.58094420838945, 34.39397169697344]",-2.05714286,1.0,0.12050168189274231,1,1
169,1,0,0,1,-1,"[0, 0, 0]","[41.9346394870321, 30.334125970966813, 27.731234542001086]","[0, 0, 0]",-1.11428571,1.0,0.419346394870321,1,-1
177,1,0,0,1,-1,"[0, 0, 0]","[25.16208905054923, 33.81259941196632, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.2516208905054923,1,-1
31,4,12.558333333333334,188.375,16,0,"[100, 0, 0]","[39.965760325044705, 27.997084540577394, 32.03715513437791]","[69.98288016252235, 13.998542270288697, 16.018577567188952]",-2.14285714,1.0,0.3996576032504471,1,-1
95,3,33,1212.5,47,0,"[100, 0, 0]","[24.280328878416015, 28.360211480133014, 47.35945964145097]","[62.14016443920801, 14.180105740066509, 23.67972982072549]",-2.22857143,1.0,0.24280328878416013,1,9
101,4,43.75,1006.25,24,0,"[100, 0, 0]","[26.176649735717493, 35.20556533483968, 38.61778492944282]","[63.088324867858745, 17.60278266741984, 19.30889246472141]",-2.31428571,1.0,0.26176649735717494,1,-1
168,1,0,0,1,-1,"[0, 0, 0]","[32.31044921656952, 30.03774996608514, 37.65180081734535]","[0, 0, 0]",-1.2,1.0,0.32310449216569526,1,-1
175,1,0,0,1,-1,"[0, 0, 0]","[27.130012831130575, 30.740586322255204, 42.129400846614224]","[0, 0, 0]",-0.42857143,1.0,0.27130012831130573,1,-1
176,1,0,0,1,-1,"[0, 0, 0]","[26.894621176229865, 28.037731151334818, 45.06764767243532]","[0, 0, 0]",-0.42857143,1.0,0.26894621176229866,1,-1
187,1,0,0,1,-1,"[0, 0, 0]","[49.77561227021548, 24.99453912884808, 25.22984860093644]","[0, 0, 0]",0.42857143,1.0,0.4977561227021548,1,-1
190,1,0,0,1,-1,"[0, 0, 0]","[31.028480654109615, 33.94130138376597, 35.030217962124425]","[0, 0, 0]",1.2,1.0,0.31028480654109614,1,-1
195,1,0,0,1,-1,"[0, 0, 0]","[39.66258294075975, 30.344403334019926, 29.99301372522033]","[0, 0, 0]",1.8,1.0,0.3966258294075975,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093704, 39.98033834420075, 24.66426472486221]","[0, 0, 0]",3.0,1.0,0.3535539693093704,1,-1
30,4,46.25,4810.0,105,0,"[100, 0, 0]","[36.41510192517607, 31.499270905717363, 32.08562716910656]","[68.20755096258804, 15.749635452858682, 16.042813584553283]",-2.4,1.0,0.3641510192517607,1,-1
44,1,0,0,1,-1,"[0, 0, 0]","[18.77650215709849, 31.044510817849464, 50.17898702505206]","[0, 0, 0]",1.71428571,1.0,0.1877650215709849,1,-1
46,1,0,0,1,-1,"[0, 0, 0]","[18.653146322412834, 34.58994584546891, 46.75690783211826]","[0, 0, 0]",1.71428571,1.0,0.18653146322412834,1,-1
47,1,0,0,1,-1,"[0, 0, 0]","[19.73397687731761, 39.335082108257126, 40.930941014425265]","[0, 0, 0]",1.71428571,1.0,0.19733976877317608,1,-1
48,1,0,0,1,-1,"[0, 0, 0]","[20.90746217917956, 44.07684017141802, 35.01569764940242]","[0, 0, 0]",1.71428571,1.0,0.20907462179179562,1,-1
49,1,0,0,1,-1,"[0, 0, 0]","[29.810196667616406, 39.37650510644099, 30.81329822594261]","[0, 0, 0]",1.71428571,1.0,0.29810196667616407,1,-1
50,1,0,0,1,-1,"[0, 0, 0]","[24.069094791975708, 25.88066579016234, 50.05023941786195]","[0, 0, 0]",1.71428571,1.0,0.2406909479197571,1,-1
77,4,6.25,18.75,4,0,"[100, 0, 0]","[36.238375184274965, 28.881811896689662, 34.879812919035366]","[68.11918944931318, 14.440907033269701, 17.439903517417118]",0.34285714,1.0,0.3623837518427496,1,-1
164,1,0,0,1,-1,"[0, 0, 0]","[15.094244101013526, 30.083500651162332, 54.82225524782414]","[0, 0, 0]",-1.37142857,1.0,0.15094244101013526,1,-1
165,1,0,0,1,-1,"[0, 0, 0]","[35.3351678894554, 30.823201581488195, 33.8416305290564]","[0, 0, 0]",-1.28571429,1.0,0.353351678894554,1,-1
166,1,0,0,1,-1,"[0, 0, 0]","[42.23885280500287, 19.927711983026285, 37.83343521197083]","[0, 0, 0]",-1.37142857,1.0,0.4223885280500287,1,-1
167,1,0,0,1,-1,"[0, 0, 0]","[39.88730857492213, 25.307777658001502, 34.80491376707637]","[0, 0, 0]",-1.28571429,1.0,0.3988730857492213,1,-1
174,1,0,0,1,-1,"[0, 0, 0]","[17.939356905854567, 30.845580825002195, 51.21506226914324]","[0, 0, 0]",-0.51428571,1.0,0.17939356905854567,1,-1
188,1,0,0,1,-1,"[0, 0, 0]","[31.692321106535314, 34.120824947694906, 34.18685394576978]","[0, 0, 0]",1.02857143,1.0,0.31692321106535315,1,-1
189,1,0,0,1,-1,"[0, 0, 0]","[23.401754923628776, 31.637704493918488, 44.96054058245274]","[0, 0, 0]",1.11428571,1.0,0.23401754923628776,1,-1
194,1,0,0,1,-1,"[0, 0, 0]","[28.934118339612137, 39.31881333307615, 31.747068327311716]","[0, 0, 0]",1.71428571,1.0,0.28934118339612136,1,-1
208,1,0,0,1,-1,"[0, 0, 0]","[31.052173889169985, 44.22597959171886, 24.72184651911114]","[0, 0, 0]",2.91428571,1.0,0.31052173889169987,1,-1
28,4,58.046875,580.46875,11,0,"[100, 0, 0]","[29.01857465590273, 20.896790410403632, 50.084634933693636]","[64.50928732795137, 10.448395205201814, 25.042317466846818]",-2.48571429,1.0,0.2901857465590273,1,-1
29,4,58.046875,580.46875,11,0,"[100, 0, 0]","[31.04653300382348, 20.831474593663447, 48.12199240251307]","[65.52326650191173, 10.41573729683172, 24.060996201256536]",-2.48571429,1.0,0.3104653300382348,1,-1
59,1,0,0,1,-1,"[0, 0, 0]","[38.79657266025909, 42.048136140700564, 19.15529119904036]","[0, 0, 0]",0.94285714,1.0,0.3879657266025909,1,-1
60,1,0,0,1,-1,"[0, 0, 0]","[31.202020099852344, 33.885011567024264, 34.91296833312339]","[0, 0, 0]",0.94285714,1.0,0.31202020099852346,1,-1
74,4,9.375,18.75,3,0,"[100, 0, 0]","[36.42231248554949, 31.55683779244039, 32.02084972201012]","[68.21156652675268, 15.778225037334611, 16.010208435912705]",0.25714286,1.0,0.3642231248554949,1,-1
75,4,9.375,18.75,3,0,"[100, 0, 0]","[41.07609949231029, 28.8488904939003, 30.075010013789417]","[70.53788167711261, 14.424766081176992, 15.037352241710403]",0.25714286,1.0,0.4107609949231029,1,-1
76,4,9.375,18.75,3,0,"[100, 0, 0]","[42.9998554042893, 34.80329602677713, 22.196848568933557]","[71.5002140241526, 17.401774790998196, 11.098011184849215]",0.25714286,1.0,0.429998554042893,1,-1
91,1,0,0,1,-1,"[0, 0, 0]","[31.29601455911625, 29.773582825237614, 38.93040261564613]","[0, 0, 0]",-1.45714286,1.0,0.31296014559116253,1,-1
100,4,7.736111111111111,139.25,19,0,"[100, 0, 0]","[33.15750551097014, 28.935463598619187, 37.907030890410674]","[66.57875275548507, 14.467731799309592, 18.953515445205337]",-2.14285714,1.0,0.3315750551097014,1,-1
163,1,0,0,1,-1,"[0, 0, 0]","[31.279109636824288, 29.2672303634339, 39.45365999974182]","[0, 0, 0]",-1.45714286,1.0,0.31279109636824287,1,-1
173,1,0,0,1,-1,"[0, 0, 0]","[34.97600953400474, 30.186779549058464, 34.8372109169368]","[0, 0, 0]",-0.6,1.0,0.34976009534004737,1,-1
185,1,0,0,1,-1,"[0, 0, 0]","[37.013344148674285, 35.025142805229194, 27.96151304609651]","[0, 0, 0]",-0.6,1.0,0.3701334414867429,1,-1
201,1,0,0,1,-1,"[0, 0, 0]","[43.10995512411747, 35.03869990584461, 21.851344970037925]","[0, 0, 0]",2.31428571,1.0,0.4310995512411747,1,-1
207,1,0,0,1,-1,"[0, 0, 0]","[27.778592705306288, 44.159932541429384, 28.06147475326433]","[0, 0, 0]",2.82857143,1.0,0.2777859270530629,1,-1
27,4,54.817708333333336,328.90625,7,0,"[100, 0, 0]","[26.996251777788395, 29.297726537365033, 43.70602168484657]","[63.4981258888942, 14.648863268682517, 21.853010842423284]",-2.57142857,1.0,0.26996251777788394,1,-1
33,4,58.046875,580.46875,11,0,"[100, 0, 0]","[19.92458997821896, 26.006326245348077, 54.06908377643296]","[59.96229498910948, 13.003163122674039, 27.03454188821648]",-2.57142857,1.0,0.19924589978218962,1,-1
34,3,100,59.375,3,2,"[0, 0, 100]","[15.96827568926374, 24.220545096840613, 59.81117921389565]","[7.98413784463187, 12.110272548420307, 79.90558960694783]",-2.57142857,1.0,0.1596827568926374,1,10
39,3,75,609.375,18,1,"[0, 100, 0]","[13.2430194043659, 29.416763886127526, 57.340216709506564]","[6.62150970218295, 64.70838194306376, 28.67010835475329]",-2.57142857,1.0,0.132430194043659,1,6
42,1,0,0,1,-1,"[0, 0, 0]","[27.983977481264414, 32.08861339795911, 39.92740912077647]","[0, 0, 0]",1.62857143,1.0,0.27983977481264416,1,-1
58,1,0,0,1,-1,"[0, 0, 0]","[41.04217897364646, 42.70691467992319, 16.25090634643034]","[0, 0, 0]",0.85714286,1.0,0.4104217897364646,1,-1
73,4,18.75,112.5,7,0,"[100, 0, 0]","[25.92934015023131, 32.01407327947233, 42.05658657029635]","[63.01325374698271, 16.03179862846567, 20.954947624551618]",0.17142857,1.0,0.2592934015023131,1,-1
88,4,4.125,4.125,2,0,"[100, 0, 0]","[28.281585602085396, 23.898817147866573, 47.81959725004803]","[64.14079280104269, 11.949408573933287, 23.909798625024013]",-1.54285714,1.0,0.28281585602085396,1,-1
