tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,3,33,67,20,1,"[100, 0, 0]","[26.361311272528702, 37.790618466807075, 35.84807026066423]","[63.18065563623711, 18.895309233411933, 17.92403513035095]",-1.97142857,1.0,0.26361311272528704,1,31
178,3,33,6.25,3,0,"[100, 0, 0]","[18.770847197991145, 38.74411162666063, 42.485041175348236]","[59.38542359899557, 19.372055813330313, 21.242520587674118]",-0.25714286,1.0,0.18770847197991145,1,63
179,3,17,18.75,4,0,"[100, 0, 0]","[23.23324342226928, 31.848107114925966, 44.91864946280475]","[61.61662171113464, 15.924053557462983, 22.459324731402376]",-0.25714286,1.0,0.23233243422269279,1,65
180,3,0,18.75,4,0,"[100, 0, 0]","[32.894742605549425, 32.186805111419865, 34.9184522830307]","[66.44737130277471, 16.093402555709936, 17.45922614151535]",-0.25714286,1.0,0.32894742605549426,1,66
32,3,0,0,19,0,"[100, 0, 0]","[31.06672628298821, 28.219565167274908, 40.713708549736886]","[65.53336314157762, 14.109782583621636, 20.356854274800742]",-2.05714286,1.0,0.3106672628298821,1,29
96,3,33,33,29,0,"[100, 0, 0]","[38.11907719851737, 33.943721452203775, 27.937201349278862]","[69.05953859767246, 16.97186072552065, 13.968600676806897]",-2.14285714,1.0,0.38119077198517365,1,28
97,3,0,0,1,0,"[100, 0, 0]","[12.05016818927417, 19.16188841677907, 68.78794339394675]","[56.025084096646744, 9.580944202511203, 34.39397170084206]",-2.05714286,1.0,0.12050168189274171,1,3
169,3,0,6.875,9,0,"[100, 0, 0]","[41.9346394870321, 30.33412597096682, 27.731234542001086]","[70.96731916932396, 15.167062038481404, 13.865618792194635]",-1.11428571,1.0,0.419346394870321,1,50
177,3,25,84.125,9,0,"[100, 0, 0]","[25.162089050549223, 33.81259941196632, 41.02531153748446]","[62.58104452527461, 16.90629970598316, 20.51265576874223]",-0.34285714,1.0,0.25162089050549225,1,64
31,3,50,0,52,0,"[100, 0, 0]","[39.96576032504459, 27.997084540577543, 32.03715513437786]","[69.98288016624758, 13.99854226505546, 16.018577568696955]",-2.14285714,1.0,0.3996576032504459,1,30
95,3,58,11,87,0,"[100, 0, 0]","[24.280328878409396, 28.36021148013017, 47.35945964146043]","[62.14016466502546, 14.180105837031029, 23.679729497943512]",-2.22857143,1.0,0.24280328878409396,1,25
101,3,33,0,29,0,"[100, 0, 0]","[26.176649735711866, 35.20556533484246, 38.61778492944567]","[63.08832505997225, 17.602782573052178, 19.308892366975567]",-2.31428571,1.0,0.26176649735711865,1,23
168,3,0,20.625,14,0,"[100, 0, 0]","[32.31044921656891, 30.03774996608552, 37.651800817345574]","[66.1554615523044, 15.018612448375166, 18.825925999320436]",-1.2,1.0,0.32310449216568915,1,47
175,3,25,12.875,6,0,"[100, 0, 0]","[27.130012831130575, 30.740586322255204, 42.12940084661423]","[63.565006415565286, 15.370293161127597, 21.064700423307116]",-0.42857143,1.0,0.27130012831130573,1,62
176,3,0,12.875,4,0,"[100, 0, 0]","[26.89462117622986, 28.03773115133481, 45.06764767243532]","[63.44731058811493, 14.018865575667409, 22.533823836217667]",-0.42857143,1.0,0.2689462117622986,1,61
187,3,0,57.0,8,0,"[100, 0, 0]","[49.775612270215106, 24.994539128847283, 25.22984860093761]","[74.88780613510755, 12.497269564423643, 12.614924300468807]",0.42857143,1.0,0.4977561227021511,1,77
190,4,4.5,13.5,4,0,"[100, 0, 0]","[31.028480654109615, 33.94130138376597, 35.030217962124425]","[65.51424032705481, 16.970650691882984, 17.515108981062212]",1.2,1.0,0.31028480654109614,1,-1
195,1,0,0,1,-1,"[0, 0, 0]","[39.66258294075975, 30.34440333401992, 29.993013725220337]","[0, 0, 0]",1.8,1.0,0.3966258294075975,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093703, 39.98033834420075, 24.66426472486221]","[0, 0, 0]",3.0,1.0,0.35355396930937033,1,-1
30,3,0,0,148,0,"[100, 0, 0]","[36.41510192517684, 31.499270905717637, 32.08562716910553]","[68.207550936269, 15.749635444058379, 16.042813619672614]",-2.4,1.0,0.3641510192517684,1,24
44,1,0,0,1,-1,"[0, 0, 0]","[18.77650215709849, 31.044510817849464, 50.178987025052045]","[0, 0, 0]",1.71428571,1.0,0.1877650215709849,1,-1
46,1,0,0,1,-1,"[0, 0, 0]","[18.653146322412834, 34.58994584546891, 46.75690783211826]","[0, 0, 0]",1.71428571,1.0,0.18653146322412834,1,-1
47,1,0,0,1,-1,"[0, 0, 0]","[19.733976877317613, 39.33508210825713, 40.93094101442526]","[0, 0, 0]",1.71428571,1.0,0.19733976877317613,1,-1
48,1,0,0,1,-1,"[0, 0, 0]","[20.907462179179564, 44.07684017141801, 35.01569764940242]","[0, 0, 0]",1.71428571,1.0,0.20907462179179565,1,-1
49,1,0,0,1,-1,"[0, 0, 0]","[29.810196667616413, 39.37650510644099, 30.813298225942603]","[0, 0, 0]",1.71428571,1.0,0.2981019666761641,1,-1
50,1,0,0,1,-1,"[0, 0, 0]","[24.069094791975708, 25.88066579016234, 50.05023941786194]","[0, 0, 0]",1.71428571,1.0,0.2406909479197571,1,-1
77,3,50,70.375,13,0,"[100, 0, 0]","[36.238375184339894, 28.88181189674539, 34.879812918914716]","[68.11918759216995, 14.440905948372698, 17.43990645945736]",0.34285714,1.0,0.36238375184339894,1,75
164,3,20,1.375,2,0,"[100, 0, 0]","[15.094244101004485, 30.08350065116579, 54.82225524782973]","[57.547122061963975, 15.041750343322278, 27.41112759471375]",-1.37142857,1.0,0.15094244101004484,1,38
165,3,17,22.875,10,0,"[100, 0, 0]","[35.335167889884175, 30.823201581397086, 33.84163052871873]","[67.66758394100498, 15.411600793651079, 16.92081526534394]",-1.28571429,1.0,0.3533516788988418,1,45
166,3,0,160.25,21,0,"[100, 0, 0]","[42.238852804788316, 19.927711982987077, 37.833435212224614]","[71.17521842445879, 9.991015748246374, 18.833765827294833]",-1.37142857,1.0,0.4223885280478832,1,43
167,3,0,15.125,10,0,"[100, 0, 0]","[39.887308574922685, 25.307777657998482, 34.80491376707884]","[69.94463125026613, 12.654162524440087, 17.401206225293787]",-1.28571429,1.0,0.39887308574922686,1,46
174,3,0,11.5,4,0,"[100, 0, 0]","[17.939356905854563, 30.845580825002195, 51.21506226914324]","[58.96967845292728, 15.422790412501097, 25.60753113457162]",-0.51428571,1.0,0.17939356905854564,1,57
188,4,10.6875,64.125,7,0,"[100, 0, 0]","[31.692321106512818, 34.12082494769168, 34.1868539457955]","[65.84616055325641, 17.06041247384584, 17.09342697289775]",1.02857143,1.0,0.31692321106512816,1,-1
189,3,17,21.625,6,0,"[100, 0, 0]","[23.40175492362887, 31.637704493918417, 44.960540582452715]","[61.700877461814436, 15.818852246959208, 22.480270291226358]",1.11428571,1.0,0.2340175492362887,1,82
194,1,0,0,1,-1,"[0, 0, 0]","[28.93411833961214, 39.31881333307615, 31.747068327311716]","[0, 0, 0]",1.71428571,1.0,0.2893411833961214,1,-1
208,1,0,0,1,-1,"[0, 0, 0]","[31.052173889169985, 44.22597959171887, 24.721846519111146]","[0, 0, 0]",2.91428571,1.0,0.31052173889169987,1,-1
28,3,50,0,11,0,"[100, 0, 0]","[29.01857465590274, 20.896790410403636, 50.08463493369363]","[64.50928732767886, 10.448395205077023, 25.042317467244125]",-2.48571429,1.0,0.2901857465590274,1,21
29,3,0,0,11,0,"[100, 0, 0]","[31.046533003823466, 20.831474593663454, 48.12199240251309]","[65.52326650242088, 10.41573729660494, 24.060996200974174]",-2.48571429,1.0,0.3104653300382347,1,22
59,4,12.15625,48.625,5,0,"[100, 0, 0]","[38.79657266025909, 42.04813614070055, 19.155291199040356]","[69.39828633012954, 21.024068070350275, 9.577645599520178]",0.94285714,1.0,0.3879657266025909,1,-1
60,3,0,27.375,4,0,"[100, 0, 0]","[31.202020096113113, 33.885011575820435, 34.91296832806645]","[65.60101004805655, 16.942505787910218, 17.456484164033224]",0.94285714,1.0,0.31202020096113114,1,80
74,3,0,33.5,6,0,"[100, 0, 0]","[36.42231250561472, 31.556837784002067, 32.02084971038322]","[68.21115625280737, 15.778418892001033, 16.01042485519161]",0.25714286,1.0,0.3642231250561472,1,71
