tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,18.75,112.5,7,0,"[100, 0, 0]","[26.361311272528702, 37.790618466807075, 35.84807026066423]","[63.18108618705807, 18.894911540809893, 17.92400227213204]",-1.97142857,1.0,0.26361311272528704,1,-1
178,4,6.25,6.25,2,0,"[100, 0, 0]","[18.77084719799114, 38.744111626660626, 42.485041175348236]","[59.38542359899557, 19.372055813330313, 21.242520587674115]",-0.25714286,1.0,0.18770847197991142,1,-1
179,4,6.25,6.25,2,0,"[100, 0, 0]","[23.23324342226928, 31.848107114925966, 44.91864946280475]","[61.61662171113464, 15.924053557462987, 22.459324731402376]",-0.25714286,1.0,0.23233243422269279,1,-1
180,4,6.25,6.25,2,0,"[100, 0, 0]","[32.894742605549425, 32.186805111419865, 34.91845228303071]","[66.44737130277471, 16.093402555709932, 17.459226141515355]",-0.25714286,1.0,0.32894742605549426,1,-1
32,4,16.666666666666668,50.0,4,0,"[100, 0, 0]","[31.066726282988206, 28.219565167274908, 40.71370854973688]","[65.53276124573304, 14.109814676243678, 20.35742407802327]",-2.05714286,1.0,0.31066726282988205,1,-1
96,4,22.5,112.5,6,0,"[100, 0, 0]","[38.11907719851737, 33.94372145220378, 27.93720134927885]","[69.04827518477612, 16.982890775080726, 13.968834040143161]",-2.14285714,1.0,0.38119077198517365,1,-1
97,3,50,0,1,0,"[100, 0, 0]","[12.050168189274165, 19.161888416779085, 68.78794339394675]","[55.978980837767125, 9.656005356497943, 34.365013805734925]",-2.05714286,1.0,0.12050168189274166,1,1
169,1,0,0,1,-1,"[0, 0, 0]","[41.93463948703209, 30.334125970966813, 27.731234542001083]","[0, 0, 0]",-1.11428571,1.0,0.41934639487032094,1,-1
177,4,12.5,37.5,4,0,"[100, 0, 0]","[25.162089050549223, 33.81259941196631, 41.02531153748446]","[62.58104452527461, 16.90629970598316, 20.51265576874223]",-0.34285714,1.0,0.25162089050549225,1,-1
31,4,22.916666666666668,137.5,7,0,"[100, 0, 0]","[39.96576032504458, 27.997084540577553, 32.03715513437786]","[69.8914010041659, 14.068936355326633, 16.039662640507473]",-2.14285714,1.0,0.39965760325044575,1,-1
95,4,49.348958333333336,1184.375,25,0,"[100, 0, 0]","[24.280328878408618, 28.36021148012982, 47.35945964146156]","[62.264301799552115, 14.292640530287882, 23.44305767016]",-2.22857143,1.0,0.2428032887840862,1,-1
101,4,45.963541666666664,275.78125,7,0,"[100, 0, 0]","[26.176649735711194, 35.20556533484255, 38.61778492944626]","[63.222535797275626, 17.575400498893934, 19.202063703830444]",-2.31428571,1.0,0.26176649735711194,1,-1
168,1,0,0,1,-1,"[0, 0, 0]","[32.310449216569005, 30.037749966085634, 37.651800817345354]","[0, 0, 0]",-1.2,1.0,0.32310449216569004,1,-1
175,4,21.875,87.5,5,0,"[100, 0, 0]","[27.130012831130568, 30.740586322255204, 42.12940084661423]","[63.565006415565286, 15.370293161127599, 21.064700423307116]",-0.42857143,1.0,0.2713001283113057,1,-1
176,4,18.75,37.5,3,0,"[100, 0, 0]","[26.894621176229865, 28.03773115133481, 45.06764767243533]","[63.44731058811493, 14.018865575667409, 22.53382383621766]",-0.42857143,1.0,0.26894621176229866,1,-1
187,1,0,0,1,-1,"[0, 0, 0]","[49.77561227021548, 24.994539128848082, 25.22984860093644]","[0, 0, 0]",0.42857143,1.0,0.4977561227021548,1,-1
190,1,0,0,1,-1,"[0, 0, 0]","[31.028480654109615, 33.94130138376596, 35.030217962124425]","[0, 0, 0]",1.2,1.0,0.31028480654109614,1,-1
195,4,12.5,87.5,8,0,"[100, 0, 0]","[39.66258294075974, 30.344403334019926, 29.993013725220326]","[69.8334224809366, 15.172995462403968, 14.993582056659438]",1.8,1.0,0.3966258294075974,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093704, 39.98033834420076, 24.664264724862207]","[0, 0, 0]",3.0,1.0,0.3535539693093704,1,-1
30,4,70.86148648648648,2621.875,38,1,"[0, 100, 0]","[36.415101925177126, 31.49927090571733, 32.08562716910554]","[18.102753498574696, 65.84896560360218, 16.048280897823126]",-2.4,1.0,0.36415101925177124,1,-1
44,4,25.0,25.0,2,0,"[100, 0, 0]","[18.77650215709849, 31.044510817849464, 50.178987025052045]","[59.170490039981644, 15.651032209554094, 25.178477750464257]",1.71428571,1.0,0.1877650215709849,1,-1
46,4,25.0,25.0,2,0,"[100, 0, 0]","[18.65314632241283, 34.58994584546892, 46.75690783211826]","[59.29784593158142, 17.38795125269953, 23.314202815719046]",1.71428571,1.0,0.1865314632241283,1,-1
47,4,25.0,25.0,2,0,"[100, 0, 0]","[19.733976877317613, 39.33508210825713, 40.930941014425265]","[59.54489561214466, 19.894263066835478, 20.560841321019865]",1.71428571,1.0,0.19733976877317613,1,-1
48,4,25.0,25.0,2,0,"[100, 0, 0]","[20.90746217917956, 44.07684017141801, 35.01569764940242]","[60.535650297774396, 22.26779354159097, 17.196556160634636]",1.71428571,1.0,0.20907462179179562,1,-1
49,4,25.0,25.0,2,0,"[100, 0, 0]","[29.810196667616413, 39.37650510644099, 30.813298225942603]","[64.91439017912745, 19.69331929037821, 15.392290530494346]",1.71428571,1.0,0.2981019666761641,1,-1
50,4,25.0,25.0,2,0,"[100, 0, 0]","[24.06909479197571, 25.880665790162343, 50.05023941786195]","[62.232173691549164, 12.751520352845144, 25.016305955605695]",1.71428571,1.0,0.24069094791975712,1,-1
77,1,0,0,1,-1,"[0, 0, 0]","[36.238375184274965, 28.88181189668966, 34.879812919035366]","[0, 0, 0]",0.34285714,1.0,0.3623837518427496,1,-1
164,3,100,0,1,2,"[0, 0, 100]","[15.094244101004485, 30.08350065116579, 54.82225524782973]","[7.547122050536939, 15.041750325566783, 77.41112762389628]",-1.37142857,1.0,0.15094244101004484,1,7
165,4,50.0,50.0,2,0,"[100, 0, 0]","[35.335167889884175, 30.823201581397097, 33.84163052871874]","[67.66758394342057, 15.411600790006554, 16.920815266572884]",-1.28571429,1.0,0.3533516788988418,1,-1
166,4,83.75,251.25,4,2,"[0, 0, 100]","[42.23885280486539, 19.92771198297453, 37.83343521216009]","[21.11942640246615, 9.963855991452824, 68.91671760608102]",-1.37142857,1.0,0.4223885280486539,1,-1
167,1,0,0,1,-1,"[0, 0, 0]","[39.88730857492266, 25.307777657998653, 34.80491376707867]","[0, 0, 0]",-1.28571429,1.0,0.39887308574922664,1,-1
174,3,50,50.0,3,0,"[100, 0, 0]","[17.939356905854563, 30.845580825002195, 51.21506226914324]","[58.96967845292728, 15.4227904125011, 25.60753113457162]",-0.51428571,1.0,0.17939356905854564,1,11
188,1,0,0,1,-1,"[0, 0, 0]","[31.69232110653533, 34.120824947694906, 34.186853945769755]","[0, 0, 0]",1.02857143,1.0,0.3169232110653533,1,-1
189,1,0,0,1,-1,"[0, 0, 0]","[23.40175492362878, 31.637704493918488, 44.96054058245272]","[0, 0, 0]",1.11428571,1.0,0.2340175492362878,1,-1
194,4,25.0,25.0,2,0,"[100, 0, 0]","[28.93411833961214, 39.31881333307614, 31.747068327311716]","[64.48631402355659, 19.463806357761985, 16.049879618681427]",1.71428571,1.0,0.2893411833961214,1,-1
208,1,0,0,1,-1,"[0, 0, 0]","[31.052173889169985, 44.22597959171887, 24.721846519111143]","[0, 0, 0]",2.91428571,1.0,0.31052173889169987,1,-1
28,4,98.4375,295.3125,4,2,"[0, 0, 100]","[29.018574655902736, 20.896790410403632, 50.084634933693636]","[14.510423345585528, 10.447654317457955, 75.04192233695652]",-2.48571429,1.0,0.29018574655902735,1,-1
29,4,98.4375,295.3125,4,2,"[0, 0, 100]","[31.046533003823463, 20.831474593663454, 48.12199240251308]","[15.523017877925172, 10.414744256149321, 74.06223786592551]",-2.48571429,1.0,0.3104653300382346,1,-1
59,1,0,0,1,-1,"[0, 0, 0]","[38.796572660259095, 42.04813614070056, 19.155291199040363]","[0, 0, 0]",0.94285714,1.0,0.38796572660259093,1,-1
60,1,0,0,1,-1,"[0, 0, 0]","[31.20202009985708, 33.885011567014644, 34.91296833312827]","[0, 0, 0]",0.94285714,1.0,0.3120202009985708,1,-1
74,1,0,0,1,-1,"[0, 0, 0]","[36.42231248554949, 31.55683779244039, 32.02084972201011]","[0, 0, 0]",0.25714286,1.0,0.3642231248554949,1,-1
75,1,0,0,1,-1,"[0, 0, 0]","[41.0760994923103, 28.848890493900285, 30.07501001378941]","[0, 0, 0]",0.25714286,1.0,0.410760994923103,1,-1
76,1,0,0,1,-1,"[0, 0, 0]","[42.999855404289306, 34.80329602677713, 22.196848568933554]","[0, 0, 0]",0.25714286,1.0,0.42999855404289306,1,-1
91,4,100.0,200,3,2,"[0, 0, 100]","[31.296014557285933, 29.77358282664876, 38.93040261606531]","[15.64800728582176, 14.886791408446626, 69.46520130573161]",-1.45714286,1.0,0.31296014557285934,1,-1
100,4,44.31818181818182,487.5,12,0,"[100, 0, 0]","[33.1575055109702, 28.935463598619094, 37.90703089041072]","[66.55796199492035, 14.448324042003255, 18.9937139630764]",-2.14285714,1.0,0.33157505510970203,1,-1
163,4,100.0,100,2,2,"[0, 0, 100]","[31.279109635721834, 29.26723036348951, 39.453660000788645]","[15.639554823339347, 14.633615181183737, 69.72682999547692]",-1.45714286,1.0,0.31279109635721836,1,-1
173,4,54.166666666666664,162.5,4,0,"[100, 0, 0]","[34.97600953400525, 30.186779549057835, 34.83721091693692]","[67.48800476700262, 15.093389774528918, 17.418605458468452]",-0.6,1.0,0.3497600953400525,1,-1
185,4,0.0,0.0,2,0,"[100, 0, 0]","[37.01334415248463, 35.0251427990416, 27.96151304847377]","[68.50667207624231, 17.5125713995208, 13.980756524236885]",-0.6,1.0,0.3701334415248463,1,-1
201,1,0,0,1,-1,"[0, 0, 0]","[43.10995512411747, 35.03869990584461, 21.85134497003792]","[0, 0, 0]",2.31428571,1.0,0.4310995512411747,1,-1
207,1,0,0,1,-1,"[0, 0, 0]","[27.778592705306288, 44.1599325414294, 28.061474753264328]","[0, 0, 0]",2.82857143,1.0,0.2777859270530629,1,-1
27,4,100.0,200,3,2,"[0, 0, 100]","[26.996251777788398, 29.297726537365033, 43.70602168484656]","[13.49811903492911, 14.648850831797333, 71.85303013327356]",-2.57142857,1.0,0.269962517777884,1,-1
33,4,98.4375,295.3125,4,2,"[0, 0, 100]","[19.92458997821898, 26.006326245348077, 54.06908377643295]","[9.962169634665303, 13.002256808361636, 77.03557355697306]",-2.57142857,1.0,0.1992458997821898,1,-1
34,1,0,0,1,-1,"[0, 0, 0]","[15.968275689263614, 24.22054509684078, 59.811179213895606]","[0, 0, 0]",-2.57142857,1.0,0.15968275689263614,1,-1
39,3,100,395.3125,5,2,"[0, 0, 100]","[13.243019404351603, 29.41676388611882, 57.34021670952958]","[6.917979528244373, 14.803006865114018, 78.27901360664161]",-2.57142857,1.0,0.13243019404351603,1,3
42,3,50,0,1,0,"[100, 0, 0]","[27.98397748126442, 32.0886133979591, 39.92740912077647]","[100.0, 0.0, 0.0]",1.62857143,1.0,0.2798397748126442,1,0
58,1,0,0,1,-1,"[0, 0, 0]","[41.04217897364646, 42.706914679923194, 16.250906346430344]","[0, 0, 0]",0.85714286,1.0,0.4104217897364646,1,-1
73,1,0,0,1,-1,"[0, 0, 0]","[25.92934015023131, 32.01407327947232, 42.05658657029637]","[0, 0, 0]",0.17142857,1.0,0.2592934015023131,1,-1
88,4,78.125,312.5,5,1,"[0, 100, 0]","[28.2815855360583, 23.898817445740566, 47.81959701820114]","[14.140792731635926, 61.94940767645659, 23.90979959190749]",-1.54285714,1.0,0.282815855360583,1,-1
99,3,100,785.15625,12,2,"[0, 0, 100]","[11.156708136973778, 17.51083095593417, 71.33246090709206]","[0.0, 0.0, 100.0]",-2.31428571,1.0,0.11156708136973778,1,2
161,1,0,0,1,-1,"[0, 0, 0]","[27.298087139310063, 31.940609091933954, 40.76130376875599]","[0, 0, 0]",-2.57142857,1.0,0.2729808713931006,1,-1
170,4,20.875,41.75,3,0,"[100, 0, 0]","[43.83814133470747, 30.915008160748613, 25.246850504543914]","[71.91907066755748, 15.457504080334694, 12.623425252107822]",-1.11428571,1.0,0.4383814133470747,1,-1
172,3,100,12.5,2,2,"[0, 0, 100]","[15.949468638746986, 28.10887171450164, 55.94165964675138]","[7.974734319373493, 14.054435857250812, 77.9708298233757]",-0.68571429,1.0,0.15949468638746986,1,10
184,4,4.6875,9.375,3,0,"[100, 0, 0]","[31.136875363178717, 40.62049217821562, 28.24263245860567]","[65.56843768158936, 20.31024608910781, 14.121316229302835]",-0.68571429,1.0,0.3113687536317872,1,-1
200,1,0,0,1,-1,"[0, 0, 0]","[40.98290113348722, 31.04202433230633, 27.975074534206456]","[0, 0, 0]",2.22857143,1.0,0.40982901133487215,1,-1
206,1,0,0,1,-1,"[0, 0, 0]","[30.042805937679155, 40.800033085721765, 29.15716097659909]","[0, 0, 0]",2.74285714,1.0,0.30042805937679157,1,-1
11,4,96.52777777777777,868.75,10,2,"[0, 0, 100]","[8.90303802288141, 13.197269897429106, 77.89969207968949]","[4.751357197649296, 6.955110841745116, 88.29353196060559]",-2.65714286,1.0,0.0890303802288141,1,-1
25,4,100.0,100,2,2,"[0, 0, 100]","[35.07596530049742, 24.112174643367336, 40.811860056135245]","[17.53797644953852, 12.056090051675726, 70.40593349878576]",-2.65714286,1.0,0.35075965300497425,1,-1
