tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,13.602272727272727,100,12,2,"[100, 0, 0]","[26.361311272528702, 37.79061846680707, 35.84807026066422]","[63.18065563626435, 18.895309233403534, 17.92403513033211]",-1.97142857,1.0,0.26361311272528704,1,-1
178,1,0,100,1,2,"[0, 0, 0]","[18.77084719799114, 38.744111626660626, 42.485041175348236]","[0, 0, 0]",-0.25714286,1.0,0.18770847197991142,1,-1
179,1,0,100,1,2,"[0, 0, 0]","[23.23324342226928, 31.848107114925966, 44.91864946280475]","[0, 0, 0]",-0.25714286,1.0,0.23233243422269279,1,-1
180,1,0,100,1,2,"[0, 0, 0]","[32.894742605549425, 32.186805111419865, 34.91845228303071]","[0, 0, 0]",-0.25714286,1.0,0.32894742605549426,1,-1
32,4,15.23611111111111,100,10,2,"[100, 0, 0]","[31.06672628298821, 28.219565167274908, 40.71370854973688]","[65.5333631414941, 14.109782583637454, 20.35685427486844]",-2.05714286,1.0,0.3106672628298821,1,-1
96,4,17.739583333333332,100,13,2,"[100, 0, 0]","[38.11907719851736, 33.94372145220378, 27.937201349278855]","[69.05953859925867, 16.97186072610189, 13.968600674639427]",-2.14285714,1.0,0.3811907719851736,1,-1
97,3,33,67,1,2,"[100, 0, 0]","[12.05016818927417, 19.16188841677907, 68.78794339394675]","[56.02508409463709, 9.580944208389536, 34.393971696973374]",-2.05714286,1.0,0.12050168189274171,1,3
169,1,0,100,1,2,"[0, 0, 0]","[41.93463948703211, 30.33412597096682, 27.731234542001086]","[0, 0, 0]",-1.11428571,1.0,0.4193463948703211,1,-1
177,1,0,100,1,2,"[0, 0, 0]","[25.162089050549223, 33.81259941196632, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.25162089050549225,1,-1
31,4,17.765625,100,17,2,"[100, 0, 0]","[39.96576032504459, 27.99708454057755, 32.03715513437786]","[69.98288016252229, 13.998542270288775, 16.01857756718893]",-2.14285714,1.0,0.3996576032504459,1,-1
95,3,33,100,46,2,"[100, 0, 0]","[24.280328878409396, 28.36021148013017, 47.35945964146043]","[62.140164439204696, 14.180105740065086, 23.679729820730216]",-2.22857143,1.0,0.24280328878409396,1,9
101,4,40.62024456521739,100,24,2,"[100, 0, 0]","[26.176649735711866, 35.20556533484246, 38.617784929445676]","[63.08832486785593, 17.60278266742123, 19.308892464722838]",-2.31428571,1.0,0.26176649735711865,1,-1
168,1,0,100,1,2,"[0, 0, 0]","[32.310449216568905, 30.037749966085514, 37.651800817345574]","[0, 0, 0]",-1.2,1.0,0.32310449216568904,1,-1
175,1,0,100,1,2,"[0, 0, 0]","[27.130012831130575, 30.740586322255197, 42.12940084661423]","[0, 0, 0]",-0.42857143,1.0,0.27130012831130573,1,-1
176,1,0,100,1,2,"[0, 0, 0]","[26.89462117622986, 28.03773115133481, 45.06764767243533]","[0, 0, 0]",-0.42857143,1.0,0.2689462117622986,1,-1
187,4,6.25,100,4,2,"[100, 0, 0]","[49.775612270215106, 24.994539128847286, 25.229848600937615]","[74.88780613510755, 12.49726956442364, 12.614924300468806]",0.42857143,1.0,0.4977561227021511,1,-1
190,1,0,100,1,2,"[0, 0, 0]","[31.028480654109615, 33.94130138376595, 35.030217962124425]","[0, 0, 0]",1.2,1.0,0.31028480654109614,1,-1
195,1,0,0,1,-1,"[0, 0, 0]","[39.66258294075974, 30.34440333401992, 29.993013725220326]","[0, 0, 0]",1.8,1.0,0.3966258294075974,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093703, 39.98033834420075, 24.66426472486221]","[0, 0, 0]",3.0,1.0,0.35355396930937033,1,-1
30,4,55.34047619047619,50,106,2,"[100, 0, 0]","[36.41510192517683, 31.49927090571763, 32.08562716910552]","[68.20755096258841, 15.749635452858815, 16.04281358455276]",-2.4,1.0,0.3641510192517683,1,-1
44,1,0,0,1,-1,"[0, 0, 0]","[18.77650215709849, 31.044510817849464, 50.17898702505206]","[0, 0, 0]",1.71428571,1.0,0.1877650215709849,1,-1
46,1,0,0,1,-1,"[0, 0, 0]","[18.65314632241283, 34.58994584546892, 46.75690783211826]","[0, 0, 0]",1.71428571,1.0,0.1865314632241283,1,-1
47,1,0,0,1,-1,"[0, 0, 0]","[19.733976877317613, 39.33508210825713, 40.930941014425265]","[0, 0, 0]",1.71428571,1.0,0.19733976877317613,1,-1
48,1,0,0,1,-1,"[0, 0, 0]","[20.90746217917956, 44.07684017141802, 35.01569764940242]","[0, 0, 0]",1.71428571,1.0,0.20907462179179562,1,-1
49,1,0,0,1,-1,"[0, 0, 0]","[29.810196667616413, 39.37650510644099, 30.813298225942603]","[0, 0, 0]",1.71428571,1.0,0.2981019666761641,1,-1
50,1,0,0,1,-1,"[0, 0, 0]","[24.069094791975715, 25.88066579016234, 50.05023941786194]","[0, 0, 0]",1.71428571,1.0,0.24069094791975715,1,-1
