tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,2.75,8.25,4,0,"[100, 0, 0]","[26.361311272458387, 37.79061846681921, 35.848070260722395]","[63.18065563626435, 18.895309233403538, 17.924035130332115]",-1.97142857,1.0,0.2636131127245839,1,-1
178,1,0,0,1,-1,"[0, 0, 0]","[18.77084719799114, 38.74411162666062, 42.485041175348236]","[0, 0, 0]",-0.25714286,1.0,0.18770847197991142,1,-1
179,1,0,0,1,-1,"[0, 0, 0]","[23.23324342226928, 31.848107114925973, 44.91864946280475]","[0, 0, 0]",-0.25714286,1.0,0.23233243422269279,1,-1
180,1,0,0,1,-1,"[0, 0, 0]","[32.894742605549425, 32.186805111419865, 34.918452283030696]","[0, 0, 0]",-0.25714286,1.0,0.32894742605549426,1,-1
32,4,5.5,16.5,4,0,"[100, 0, 0]","[31.06672628320611, 28.219565167233046, 40.71370854956085]","[65.5333631414941, 14.10978258363745, 20.356854274868443]",-2.05714286,1.0,0.3106672628320611,1,-1
96,4,4.95,24.75,6,0,"[100, 0, 0]","[38.11907719397525, 33.94372145073316, 27.93720135529159]","[69.05953859925869, 16.97186072610189, 13.968600674639426]",-2.14285714,1.0,0.3811907719397525,1,-1
97,3,0,0,1,0,"[100, 0, 0]","[12.050168194640221, 19.16188840129169, 68.78794340406809]","[56.02508409463708, 9.580944208389543, 34.393971696973374]",-2.05714286,1.0,0.12050168194640222,1,3
169,1,0,0,1,-1,"[0, 0, 0]","[41.9346394870473, 30.33412597072204, 27.731234542230666]","[0, 0, 0]",-1.11428571,1.0,0.419346394870473,1,-1
177,1,0,0,1,-1,"[0, 0, 0]","[25.162089050549223, 33.81259941196631, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.25162089050549225,1,-1
31,4,5.421875,43.375,9,0,"[100, 0, 0]","[39.96576033431307, 27.997084527408077, 32.03715513827886]","[69.98288016252229, 13.998542270288777, 16.01857756718893]",-2.14285714,1.0,0.39965760334313066,1,-1
95,4,4.045,101.125,26,0,"[100, 0, 0]","[24.280329515857385, 28.360211755838083, 47.35945872830453]","[62.14016443920433, 14.180105740064924, 23.67972982073075]",-2.22857143,1.0,0.24280329515857385,1,-1
101,4,5.421875,43.375,9,0,"[100, 0, 0]","[26.17665027943474, 35.20556511545301, 38.617784605112256]","[63.08832486785562, 17.602782667421263, 19.308892464723122]",-2.31428571,1.0,0.2617665027943474,1,-1
168,1,0,0,1,-1,"[0, 0, 0]","[32.31044923927661, 30.037749914054494, 37.6518008466689]","[0, 0, 0]",-1.2,1.0,0.32310449239276606,1,-1
175,1,0,0,1,-1,"[0, 0, 0]","[27.130012831130575, 30.740586322255197, 42.12940084661423]","[0, 0, 0]",-0.42857143,1.0,0.27130012831130573,1,-1
176,1,0,0,1,-1,"[0, 0, 0]","[26.894621176229865, 28.037731151334818, 45.06764767243533]","[0, 0, 0]",-0.42857143,1.0,0.26894621176229866,1,-1
187,1,0,0,1,-1,"[0, 0, 0]","[49.77561227021548, 24.994539128848086, 25.229848600936442]","[0, 0, 0]",0.42857143,1.0,0.4977561227021548,1,-1
190,4,2.5,2.5,2,0,"[100, 0, 0]","[31.028480654109615, 33.94130138376596, 35.030217962124425]","[65.51423701479654, 16.970652761290793, 17.515110223912668]",1.2,1.0,0.31028480654109614,1,-1
195,1,0,0,1,-1,"[0, 0, 0]","[39.66258294075975, 30.34440333401992, 29.99301372522033]","[0, 0, 0]",1.8,1.0,0.3966258294075975,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093703, 39.98033834420075, 24.66426472486221]","[0, 0, 0]",3.0,1.0,0.35355396930937033,1,-1
30,4,9.37202380952381,393.625,43,0,"[100, 0, 0]","[36.41510181329006, 31.499270945525122, 32.08562724118482]","[68.20755096258856, 15.749635452858666, 16.042813584552775]",-2.4,1.0,0.3641510181329006,1,-1
44,1,0,0,1,-1,"[0, 0, 0]","[18.77650215709849, 31.044510817849464, 50.178987025052045]","[0, 0, 0]",1.71428571,1.0,0.1877650215709849,1,-1
46,1,0,0,1,-1,"[0, 0, 0]","[18.65314632241283, 34.58994584546892, 46.75690783211826]","[0, 0, 0]",1.71428571,1.0,0.1865314632241283,1,-1
47,1,0,0,1,-1,"[0, 0, 0]","[19.73397687731761, 39.335082108257126, 40.930941014425265]","[0, 0, 0]",1.71428571,1.0,0.19733976877317608,1,-1
48,1,0,0,1,-1,"[0, 0, 0]","[20.907462179179568, 44.07684017141801, 35.01569764940242]","[0, 0, 0]",1.71428571,1.0,0.20907462179179567,1,-1
49,1,0,0,1,-1,"[0, 0, 0]","[29.810196667616413, 39.37650510644099, 30.8132982259426]","[0, 0, 0]",1.71428571,1.0,0.2981019666761641,1,-1
50,1,0,0,1,-1,"[0, 0, 0]","[24.06909479197571, 25.88066579016234, 50.05023941786194]","[0, 0, 0]",1.71428571,1.0,0.24069094791975712,1,-1
77,1,0,0,1,-1,"[0, 0, 0]","[36.238375184274965, 28.881811896689662, 34.879812919035366]","[0, 0, 0]",0.34285714,1.0,0.3623837518427496,1,-1
164,1,0,0,1,-1,"[0, 0, 0]","[15.094244101006826, 30.083500651167117, 54.82225524782605]","[0, 0, 0]",-1.37142857,1.0,0.15094244101006826,1,-1
165,1,0,0,1,-1,"[0, 0, 0]","[35.33516788988356, 30.82320158139756, 33.841630528718895]","[0, 0, 0]",-1.28571429,1.0,0.35335167889883556,1,-1
166,1,0,0,1,-1,"[0, 0, 0]","[42.238851863554444, 19.92771741152915, 37.83343072491641]","[0, 0, 0]",-1.37142857,1.0,0.42238851863554444,1,-1
167,1,0,0,1,-1,"[0, 0, 0]","[39.88730871964429, 25.307777676871485, 34.80491360348424]","[0, 0, 0]",-1.28571429,1.0,0.3988730871964429,1,-1
174,1,0,0,1,-1,"[0, 0, 0]","[17.939356905854563, 30.845580825002187, 51.21506226914324]","[0, 0, 0]",-0.51428571,1.0,0.17939356905854564,1,-1
188,4,5.0,5.0,2,0,"[100, 0, 0]","[31.692321106534056, 34.1208249476947, 34.18685394577125]","[65.8460664938779, 17.060504383084606, 17.09342912303749]",1.02857143,1.0,0.31692321106534055,1,-1
189,4,3.75,7.5,3,0,"[100, 0, 0]","[23.401754923628786, 31.637704493918488, 44.96054058245273]","[61.70116607155159, 15.818476698325496, 22.480357230122916]",1.11428571,1.0,0.23401754923628787,1,-1
194,1,0,0,1,-1,"[0, 0, 0]","[28.93411833961214, 39.31881333307614, 31.747068327311716]","[0, 0, 0]",1.71428571,1.0,0.2893411833961214,1,-1
208,1,0,0,1,-1,"[0, 0, 0]","[31.052173889169985, 44.22597959171887, 24.721846519111143]","[0, 0, 0]",2.91428571,1.0,0.31052173889169987,1,-1
28,4,0.0,0.0,3,0,"[100, 0, 0]","[29.01857465619243, 20.896790410587133, 50.08463493322044]","[64.50928732795137, 10.448395205201816, 25.042317466846818]",-2.48571429,1.0,0.2901857465619243,1,-1
29,4,0.0,0.0,3,0,"[100, 0, 0]","[31.046533005844918, 20.831474591954937, 48.12199240220015]","[65.52326650191173, 10.415737296831725, 24.06099620125654]",-2.48571429,1.0,0.3104653300584492,1,-1
59,4,10.0,10.0,2,0,"[100, 0, 0]","[38.79657266025909, 42.04813614070056, 19.15529119904036]","[69.26964208120039, 21.07075545952094, 9.659602459278672]",0.94285714,1.0,0.3879657266025909,1,-1
60,4,10.0,10.0,2,0,"[100, 0, 0]","[31.202020099609484, 33.88501156755525, 34.912968332835256]","[65.72710994348304, 16.817374528240933, 17.455515528276013]",0.94285714,1.0,0.31202020099609484,1,-1
74,1,0,0,1,-1,"[0, 0, 0]","[36.42231248554948, 31.55683779244039, 32.02084972201012]","[0, 0, 0]",0.25714286,1.0,0.36422312485549485,1,-1
75,1,0,0,1,-1,"[0, 0, 0]","[41.076099492310306, 28.848890493900292, 30.07501001378942]","[0, 0, 0]",0.25714286,1.0,0.41076099492310303,1,-1
