tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,1,0,0,1,-1,"[0, 0, 0]","[26.3613112725287, 37.790618466807075, 35.84807026066423]","[0, 0, 0]",-1.97142857,1.0,0.263613112725287,1,-1
178,1,0,0,1,-1,"[0, 0, 0]","[18.77084719799114, 38.74411162666062, 42.485041175348236]","[0, 0, 0]",-0.25714286,1.0,0.18770847197991142,1,-1
179,1,0,0,1,-1,"[0, 0, 0]","[23.23324342226928, 31.848107114925973, 44.918649462804744]","[0, 0, 0]",-0.25714286,1.0,0.23233243422269279,1,-1
180,1,0,0,1,-1,"[0, 0, 0]","[32.89474260554943, 32.18680511141987, 34.9184522830307]","[0, 0, 0]",-0.25714286,1.0,0.3289474260554943,1,-1
32,1,0,0,1,-1,"[0, 0, 0]","[31.06672628298821, 28.2195651672749, 40.71370854973688]","[0, 0, 0]",-2.05714286,1.0,0.3106672628298821,1,-1
96,1,0,0,1,-1,"[0, 0, 0]","[38.11907719851737, 33.94372145220378, 27.937201349278855]","[0, 0, 0]",-2.14285714,1.0,0.38119077198517365,1,-1
97,1,0,0,1,-1,"[0, 0, 0]","[12.050168189274167, 19.16188841677908, 68.78794339394675]","[0, 0, 0]",-2.05714286,1.0,0.12050168189274167,1,-1
169,1,0,0,1,-1,"[0, 0, 0]","[41.9346394870321, 30.33412597096682, 27.731234542001086]","[0, 0, 0]",-1.11428571,1.0,0.419346394870321,1,-1
177,1,0,0,1,-1,"[0, 0, 0]","[25.162089050549223, 33.81259941196631, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.25162089050549225,1,-1
31,1,0,0,1,-1,"[0, 0, 0]","[39.96576032504459, 27.997084540577553, 32.03715513437786]","[0, 0, 0]",-2.14285714,1.0,0.3996576032504459,1,-1
95,1,0,0,1,-1,"[0, 0, 0]","[24.28032887840869, 28.360211480129855, 47.359459641461456]","[0, 0, 0]",-2.22857143,1.0,0.24280328878408688,1,-1
101,1,0,0,1,-1,"[0, 0, 0]","[26.176649735711262, 35.20556533484251, 38.61778492944622]","[0, 0, 0]",-2.31428571,1.0,0.2617664973571126,1,-1
168,1,0,0,1,-1,"[0, 0, 0]","[32.31044921656902, 30.037749966085634, 37.651800817345354]","[0, 0, 0]",-1.2,1.0,0.3231044921656902,1,-1
175,1,0,0,1,-1,"[0, 0, 0]","[27.13001283113058, 30.740586322255197, 42.12940084661423]","[0, 0, 0]",-0.42857143,1.0,0.2713001283113058,1,-1
176,1,0,0,1,-1,"[0, 0, 0]","[26.89462117622986, 28.03773115133481, 45.06764767243533]","[0, 0, 0]",-0.42857143,1.0,0.2689462117622986,1,-1
187,4,6.25,18.75,4,0,"[100, 0, 0]","[49.775616418693346, 24.994547980521517, 25.229835600785144]","[74.88780820934667, 12.497273990260759, 12.614917800392572]",0.42857143,1.0,0.49775616418693347,1,-1
