tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,1,0,0,1,-1,"[0, 0, 0]","[26.361311272528702, 37.790618466807075, 35.84807026066423]","[0, 0, 0]",-1.97142857,1.0,0.26361311272528704,1,-1
178,1,0,0,1,-1,"[0, 0, 0]","[18.770847197991138, 38.74411162666062, 42.48504117534823]","[0, 0, 0]",-0.25714286,1.0,0.1877084719799114,1,-1
179,1,0,0,1,-1,"[0, 0, 0]","[23.233243422269283, 31.848107114925973, 44.91864946280475]","[0, 0, 0]",-0.25714286,1.0,0.2323324342226928,1,-1
180,1,0,0,1,-1,"[0, 0, 0]","[32.89474260554943, 32.18680511141987, 34.91845228303071]","[0, 0, 0]",-0.25714286,1.0,0.3289474260554943,1,-1
32,1,0,0,1,-1,"[0, 0, 0]","[31.06672628298821, 28.219565167274908, 40.713708549736886]","[0, 0, 0]",-2.05714286,1.0,0.3106672628298821,1,-1
96,1,0,0,1,-1,"[0, 0, 0]","[38.119077198517374, 33.94372145220378, 27.93720134927885]","[0, 0, 0]",-2.14285714,1.0,0.38119077198517376,1,-1
97,1,0,0,1,-1,"[0, 0, 0]","[12.050168189274167, 19.161888416779085, 68.78794339394675]","[0, 0, 0]",-2.05714286,1.0,0.12050168189274167,1,-1
169,1,0,0,1,-1,"[0, 0, 0]","[41.93463948703209, 30.334125970966813, 27.731234542001083]","[0, 0, 0]",-1.11428571,1.0,0.41934639487032094,1,-1
177,1,0,0,1,-1,"[0, 0, 0]","[25.162089050549223, 33.81259941196631, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.25162089050549225,1,-1
31,1,0,0,1,-1,"[0, 0, 0]","[39.96576032504458, 27.997084540577553, 32.03715513437786]","[0, 0, 0]",-2.14285714,1.0,0.39965760325044575,1,-1
95,1,0,0,1,-1,"[0, 0, 0]","[24.28032887840869, 28.36021148012986, 47.35945964146144]","[0, 0, 0]",-2.22857143,1.0,0.24280328878408688,1,-1
101,1,0,0,1,-1,"[0, 0, 0]","[26.176649735711266, 35.20556533484252, 38.617784929446216]","[0, 0, 0]",-2.31428571,1.0,0.26176649735711266,1,-1
168,1,0,0,1,-1,"[0, 0, 0]","[32.31044921656901, 30.037749966085624, 37.651800817345354]","[0, 0, 0]",-1.2,1.0,0.3231044921656901,1,-1
175,1,0,0,1,-1,"[0, 0, 0]","[27.130012831130575, 30.740586322255194, 42.12940084661423]","[0, 0, 0]",-0.42857143,1.0,0.27130012831130573,1,-1
176,1,0,0,1,-1,"[0, 0, 0]","[26.89462117622986, 28.037731151334818, 45.06764767243533]","[0, 0, 0]",-0.42857143,1.0,0.2689462117622986,1,-1
187,1,0,0,1,-1,"[0, 0, 0]","[49.7756122699762, 24.99453912833299, 25.229848601690826]","[0, 0, 0]",0.42857143,1.0,0.497756122699762,1,-1
190,1,0,0,1,-1,"[0, 0, 0]","[31.028480654109615, 33.94130138376596, 35.030217962124425]","[0, 0, 0]",1.2,1.0,0.31028480654109614,1,-1
195,4,33.5,33.5,2,0,"[100, 0, 0]","[39.66258294075975, 30.34440333401992, 29.99301372522033]","[69.83129147037988, 15.17220166700996, 14.996506862610165]",1.8,1.0,0.3966258294075975,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093703, 39.98033834420075, 24.664264724862207]","[0, 0, 0]",3.0,1.0,0.35355396930937033,1,-1
30,1,0,0,1,-1,"[0, 0, 0]","[36.415101925177105, 31.499270905717324, 32.08562716910555]","[0, 0, 0]",-2.4,1.0,0.36415101925177107,1,-1
44,1,0,0,1,-1,"[0, 0, 0]","[18.77650215709849, 31.044510817849456, 50.178987025052045]","[0, 0, 0]",1.71428571,1.0,0.1877650215709849,1,-1
46,3,67,0,1,1,"[0, 100, 0]","[18.65314632241283, 34.58994584546892, 46.75690783211826]","[9.326573161206415, 67.29497292273446, 23.37845391605913]",1.71428571,1.0,0.1865314632241283,1,1
47,1,0,0,1,-1,"[0, 0, 0]","[19.733976877317613, 39.33508210825713, 40.93094101442527]","[0, 0, 0]",1.71428571,1.0,0.19733976877317613,1,-1
